chrom	locus	3D_x	3D_y	3D_z
7	YGR249W	97.357	80.099	129.580
7	YGR251W	94.525	83.177	134.837
7	YGR252W	94.314	83.367	135.156
7	YGR254W	92.804	85.111	137.191
7	tT(UGU)G2	91.609	87.250	138.298
7	YGR256W	91.482	87.546	138.371
7	YGR260W	90.099	91.481	137.940
7	YGR265W	88.667	95.229	137.159
7	YGR266W	88.458	95.336	137.711
7	YGR269W	87.650	95.279	140.640
7	YGR270W	87.650	95.279	140.640
7	YGR271W	87.904	94.551	141.567
7	YGR275W	93.841	90.879	137.795
7	YGR278W	96.696	89.808	139.003
7	YGR281W	98.033	90.263	141.705
7	YGR288W	89.499	99.759	149.524
7	YGR290W	86.408	102.967	150.267
7	YGR292W	85.156	104.131	150.540
7	YGR294W	83.216	105.273	151.303
7	YGR296W	79.817	105.567	153.514
7	YHL050W-A	80.166	105.628	153.240
8	YHL048W	156.435	98.519	55.798
8	YHL046W-A	153.266	98.662	55.604
8	YHL045W	150.089	98.702	55.534
8	YHL044W	149.181	98.695	55.537
8	YHL043W	148.726	98.688	55.543
8	YHL042W	147.450	98.676	55.571
8	YHL041W	146.804	98.707	55.596
8	YHL039W	146.081	99.256	55.756
8	YHL036W	149.186	100.527	55.937
8	YHL034W-A	152.795	99.777	53.624
8	YHL030W-A	154.231	97.687	49.469
8	YHL030W	154.551	97.644	48.786
8	YHL028W	157.131	100.032	44.017
8	YHL027W	156.497	100.937	43.258
8	YHL025W	154.651	101.589	43.208
8	YHL024W	152.453	101.950	43.500
8	tH(GUG)H	147.548	102.256	43.596
8	YHL019W-A	143.234	102.259	42.834
8	YHL018W	142.559	102.611	42.259
8	YHL017W	142.559	102.611	42.259
8	YHL015W-A	143.332	104.523	40.087
8	YHL015W	143.332	104.523	40.087
8	YHL012W	144.400	106.160	38.149
8	YHL009W-B	142.347	108.129	33.973
8	YHL009W-A	142.347	108.129	33.973
8	YHL006W-A	141.144	112.720	29.193
8	YHL004W	141.006	112.955	29.132
8	YHL002W	139.850	112.624	29.557
8	YHL001W	139.305	112.303	29.824
8	YHR001W	137.659	111.167	30.725
8	YHR001W-A	137.016	110.681	31.131
8	YHR002W	136.397	110.189	31.556
8	YHR006W	131.803	105.496	36.284
8	YHR010W	128.381	101.076	42.585
8	YHR011W	128.331	100.907	42.914
8	YHR012W	128.352	100.469	43.868
8	YHR014W	129.382	99.867	45.892
8	tQ(UUG)H	130.245	99.789	46.674
8	YHR015W	130.961	99.797	47.166
8	YHR017W	134.117	99.956	48.942
8	YHR020W	137.830	100.213	50.588
8	YHR021W-A	141.868	100.080	52.485
8	YHR023W	142.454	99.466	53.364
8	YHR025W	141.039	96.408	56.165
8	YHR026W	140.414	95.737	56.841
8	YHR028W-A	137.027	93.133	60.025
8	YHR032W	137.560	92.723	62.538
8	YHR032W-A	139.284	93.277	63.383
8	YHR033W	139.680	93.428	63.542
8	YHR035W	141.582	94.311	64.314
8	YHR036W	142.664	94.946	64.759
8	YHR037W	143.703	95.659	65.190
8	YHR038W	145.646	97.322	66.011
8	YHR040W	147.364	98.989	66.986
8	YHR042W	148.973	100.214	68.810
8	YHR045W	150.578	100.633	72.648
8	YHR048W	155.986	101.178	77.115
8	YHR049W	156.819	101.270	77.329
8	YHR050W	158.193	101.239	77.907
8	YHR050W-A	158.734	101.117	78.272
8	YHR051W	159.178	100.923	78.686
8	YHR052W	159.364	100.799	78.912
8	RUF5-1	159.775	100.321	79.665
8	YHR052W-A	159.928	99.914	80.230
8	RUF5-2	159.984	99.434	80.845
8	YHR054W-A	159.943	98.884	81.511
8	YHR056W-A	159.629	97.729	82.747
8	YHR059W	158.437	95.788	84.219
8	YHR060W	158.200	95.519	84.358
8	YHR063W-A	155.701	93.443	84.818
8	YHR066W	152.619	91.528	84.652
8	YHR067W	151.438	90.858	84.564
8	YHR068W	149.842	90.004	84.426
8	YHR070W	148.223	89.197	84.262
8	YHR071W	146.144	88.278	84.134
8	YHR072W	145.351	88.043	84.276
8	YHR072W-A	145.040	88.181	84.715
8	YHR073W	145.126	88.371	84.972
8	YHR073W-A	145.068	88.267	84.837
8	YHR074W	146.109	89.466	86.132
8	YHR076W	145.641	89.828	87.080
8	YHR078W	142.788	88.569	86.975
8	YHR081W	146.347	88.616	85.570
8	YHR083W	150.504	88.843	85.990
8	YHR084W	151.718	88.753	86.331
8	YHR085W	153.142	88.550	86.905
8	YHR086W	153.945	88.323	87.534
8	YHR086W-A	154.109	88.076	88.213
8	YHR087W	154.109	88.076	88.213
8	YHR088W	154.049	88.011	88.391
8	YHR093W	149.169	87.157	92.229
8	YHR095W	147.883	87.407	94.266
8	YHR099W	145.880	87.009	98.783
8	YHR102W	148.883	83.044	97.255
8	YHR103W	150.302	83.428	97.222
8	YHR104W	151.314	83.738	96.331
8	YHR105W	151.668	83.865	95.563
8	YHR106W	151.977	83.981	94.653
8	YHR108W	152.620	84.149	93.587
8	YHR109W	153.547	84.335	92.714
8	YHR110W	154.759	84.540	92.037
8	YHR111W	155.854	84.705	91.657
8	YHR113W	157.918	85.007	91.273
8	YHR114W	159.220	85.364	91.255
8	YHR116W	159.318	85.968	91.866
8	YHR117W	159.318	85.968	91.866
8	YHR119W	156.756	86.988	93.638
8	YHR120W	154.971	88.532	94.870
8	YHR121W	154.254	90.146	95.495
8	YHR122W	154.047	91.320	95.768
8	YHR123W	154.016	91.745	95.842
8	YHR124W	153.892	93.732	96.229
8	YHR125W	153.683	94.551	96.569
8	YHR127W	153.236	95.190	97.157
8	YHR128W	152.598	95.311	97.897
8	YHR131W-A	150.695	93.796	100.314
8	YHR132W-A	150.951	93.376	101.025
8	YHR134W	151.521	93.282	101.298
8	YHR137W	154.439	93.610	101.477
8	YHR140W	156.933	95.084	101.156
8	snR32	157.088	95.515	101.047
8	YHR142W	157.055	96.514	100.783
8	YHR143W	156.589	97.639	100.463
8	YHR143W-A	156.054	98.349	100.203
8	YHR146W	154.848	99.195	99.734
8	YHR148W	152.098	99.674	98.898
8	YHR150W	149.672	99.568	98.102
8	YHR152W	147.542	100.099	96.291
8	YHR154W	147.099	100.519	95.382
8	YHR155W	146.679	102.694	91.687
8	snR71	146.195	104.902	88.943
8	YHR157W	146.015	105.508	88.313
8	YHR159W	144.454	108.874	85.578
8	YHR162W	141.271	110.758	85.462
8	YHR163W	140.896	110.843	85.593
8	YHR165W-A	135.061	106.040	90.845
8	YHR167W	134.968	104.855	91.963
8	YHR168W	134.969	104.364	92.592
8	YHR169W	135.112	103.431	94.367
8	YHR170W	135.225	103.176	95.159
8	YHR171W	135.617	102.771	97.302
8	YHR172W	135.856	102.301	98.948
8	YHR174W	135.996	101.166	101.188
8	YHR175W	135.968	100.405	102.204
8	YHR175W-A	135.875	99.514	103.150
8	YHR176W	135.830	99.188	103.451
8	YHR177W	135.486	97.444	104.748
8	YHR178W	135.063	96.007	105.451
8	YHR179W	133.822	93.034	105.953
8	YHR180W	132.794	91.129	105.672
8	YHR180W-A	132.450	90.492	105.555
8	tT(UGU)H	132.450	90.492	105.555
8	YHR181W	132.203	89.994	105.496
8	YHR182W	132.053	89.635	105.497
8	YHR183W	132.046	89.333	105.673
8	YHR184W	132.587	89.737	106.223
8	YHR187W	135.354	94.106	109.504
8	YHR189W	135.432	96.660	111.780
8	YHR190W	135.432	96.660	111.780
8	YHR192W	135.073	97.897	112.891
8	YHR194W	134.296	99.165	113.656
8	YHR195W	133.415	99.950	113.752
8	YHR196W	133.158	100.115	113.705
8	YHR197W	131.988	100.646	113.227
8	YHR200W	128.819	102.192	110.518
8	YHR202W	128.621	103.471	109.652
8	YHR204W	129.740	106.312	108.666
8	YHR205W	131.255	108.388	108.179
8	YHR206W	133.854	110.621	107.816
8	YHR208W	137.661	112.819	107.919
8	YHR209W	138.332	113.300	108.055
8	YHR211W	141.499	116.630	109.743
8	YHR212W-A	147.655	125.651	115.341
8	YHR213W	147.888	125.976	115.542
8	YHR213W-A	148.588	126.948	116.147
8	YHR213W-B	148.354	126.625	115.945
8	YHR214W	149.057	127.592	116.551
8	YHR214W-A	149.764	128.555	117.161
8	YHR215W	154.050	134.153	120.769
8	YHR216W	154.769	135.050	121.349
8	YHR218W	155.811	136.337	122.181
8	YHR218W-A	156.938	137.724	123.079
10	YHR219W	75.275	61.971	46.929
10	YIL177W-A	75.275	61.971	46.929
10	YIL175W	75.275	61.971	46.929
10	YIL174W	75.275	61.971	46.929
10	YIL173W	75.275	61.971	46.929
10	YIL171W-A	75.275	61.971	46.929
10	YIL171W	75.275	61.971	46.929
10	YIL170W	75.275	61.971	46.929
10	YIL168W	75.275	61.971	46.929
10	YIL167W	75.275	61.971	46.929
10	YIL162W	75.275	61.971	46.929
10	YIL161W	75.275	61.971	46.929
10	YIL159W	75.275	61.971	46.929
10	YIL158W	75.275	61.971	46.929
10	YIL156W-A	75.275	61.971	46.929
10	YIL156W-B	75.275	61.971	46.929
10	YIL156W	75.275	61.971	46.929
10	YIL153W	75.275	61.971	46.929
10	YIL152W	75.275	61.971	46.929
10	YIL148W	75.275	61.971	46.929
10	YIL144W	75.275	61.971	46.929
10	YIL142W	75.275	61.971	46.929
10	YIL141W	75.275	61.971	46.929
10	YIL140W	75.275	61.971	46.929
10	YIL136W	75.275	61.971	46.929
10	snR68	75.275	61.971	46.929
10	YIL134W	75.275	61.971	46.929
10	YIL130W	75.275	61.971	46.929
10	YIL128W	75.275	61.971	46.929
10	YIL126W	75.275	61.971	46.929
10	YIL125W	75.275	61.971	46.929
10	YIL124W	75.275	61.971	46.929
10	YIL123W	75.275	61.971	46.929
10	YIL122W	75.275	61.971	46.929
10	YIL121W	75.275	61.971	46.929
10	YIL120W	75.275	61.971	46.929
10	YIL118W	75.275	61.971	46.929
10	YIL116W	75.275	61.971	46.929
10	YIL115W-A	75.275	61.971	46.929
10	YIL113W	75.275	61.971	46.929
10	YIL112W	75.275	61.971	46.929
10	YIL111W	75.275	61.971	46.929
10	YIL110W	75.275	61.971	46.929
10	YIL108W	75.275	61.971	46.929
10	YIL106W	75.275	61.971	46.929
10	YIL105W-A	75.275	61.971	46.929
10	YIL103W	75.275	61.971	46.929
10	tT(AGU)I1	75.275	61.971	46.929
10	YIL100W	75.275	61.971	46.929
10	YIL099W	75.275	61.971	46.929
10	YIL097W	75.275	61.971	46.929
10	YIL095W	75.275	61.971	46.929
10	YIL092W	75.275	61.971	46.929
10	YIL090W	75.275	61.971	46.929
10	YIL089W	75.275	61.971	46.929
10	tE(CUC)I	75.275	61.971	46.929
10	YIL082W-A	75.275	61.971	46.929
10	YIL082W	75.275	61.971	46.929
10	YIL080W	75.275	61.971	46.929
10	tI(AAU)I2	75.275	61.971	46.929
10	YIL078W	75.275	61.971	46.929
10	YIL076W	75.275	61.971	46.929
10	YIL072W	75.275	61.971	46.929
10	YIL071W-A	75.275	61.971	46.929
10	YIL068W-A	75.275	61.971	46.929
10	YIL066W-A	75.275	61.971	46.929
10	YIL064W	75.275	61.971	46.929
10	YIL060W	75.275	61.971	46.929
10	YIL058W	75.275	61.971	46.929
10	tS(UGA)I	75.275	61.971	46.929
10	YIL056W	75.275	61.971	46.929
10	YIL054W	75.275	61.971	46.929
10	YIL053W	75.275	61.971	46.929
10	YIL050W	75.275	61.971	46.929
10	YIL049W	75.275	61.971	46.929
10	YIL048W	75.275	61.971	46.929
10	YIL046W-A	75.275	61.971	46.929
10	YIL046W	75.275	61.971	46.929
10	YIL045W	75.275	61.971	46.929
10	YIL041W	75.275	61.971	46.929
10	YIL040W	75.275	61.971	46.929
10	YIL039W	75.275	61.971	46.929
10	YIL036W	75.275	61.971	46.929
10	YIL031W	75.275	61.971	46.929
10	YIL030W-A	75.275	61.971	46.929
10	YIL029W-A	75.275	61.971	46.929
10	YIL028W	75.275	61.971	46.929
10	YIL022W	75.275	61.971	46.929
10	YIL021W	75.275	61.971	46.929
10	YIL019W	75.275	61.971	46.929
10	YIL018W	75.275	61.971	46.929
10	YIL016W	75.275	61.971	46.929
10	YIL015W	75.275	61.971	46.929
10	tT(AGU)I2	75.275	61.971	46.929
10	YIL014W	75.275	61.971	46.929
10	YIL012W	75.275	61.971	46.929
10	YIL011W	75.275	61.971	46.929
10	YIL010W	75.275	61.971	46.929
10	YIL009W	75.275	61.971	46.929
10	YIL008W	75.275	61.971	46.929
10	YIL006W	75.275	61.971	46.929
10	YIL005W	75.275	61.971	46.929
10	YIL003W	75.275	61.971	46.929
10	YIL002W-A	75.275	61.971	46.929
10	YIL001W	75.275	61.971	46.929
10	YIR003W	75.275	61.971	46.929
10	YIR004W	75.275	61.971	46.929
10	YIR005W	75.275	61.971	46.929
10	tE(UUC)I	75.275	61.971	46.929
10	YIR007W	75.275	61.971	46.929
10	YIR009W	75.275	61.971	46.929
10	YIR010W	75.275	61.971	46.929
10	YIR012W	75.275	61.971	46.929
10	YIR014W	75.275	61.971	46.929
10	YIR015W	75.275	61.971	46.929
10	YIR016W	75.275	61.971	46.929
10	YIR017W-A	75.275	61.971	46.929
10	YIR018W	75.275	61.971	46.929
10	YIR020W-A	75.275	61.971	46.929
10	PWR1	75.275	61.971	46.929
10	YIR021W	75.275	61.971	46.929
10	YIR021W-A	75.275	61.971	46.929
10	YIR022W	75.275	61.971	46.929
10	YIR023W	75.275	61.971	46.929
10	YIR025W	75.275	61.971	46.929
10	YIR028W	75.275	61.971	46.929
10	YIR029W	75.275	61.971	46.929
10	YIR030W-A	75.275	61.971	46.929
10	YIR033W	75.275	61.971	46.929
10	YIR036W-A	75.275	61.971	46.929
10	YIR037W	75.275	61.971	46.929
10	YIR041W	75.275	61.971	46.929
10	YJL225W-A	75.275	61.971	46.929
10	YJL222W-B	75.275	61.971	46.929
10	YJL222W-A	75.275	61.971	46.929
10	YJL222W	75.275	61.971	46.929
10	YJL220W	75.275	61.971	46.929
10	YJL219W	75.275	61.971	46.929
10	YJL218W	75.275	61.971	46.929
10	YJL217W	75.275	61.971	46.929
10	YJL214W	75.275	61.971	46.929
10	YJL213W	75.275	61.971	46.929
10	YJL210W	75.275	61.971	46.929
10	YJL209W	75.275	61.971	46.929
10	YJL203W	75.275	61.971	46.929
10	YJL201W	75.275	61.971	46.929
10	YJL198W	75.275	61.971	46.929
10	YJL197W	75.275	61.971	46.929
10	YJL194W	75.275	61.971	46.929
10	YJL193W	75.275	61.971	46.929
10	YJL191W	75.275	61.971	46.929
10	YJL189W	75.275	61.971	46.929
10	YJL186W	75.275	61.971	46.929
10	YJL184W	75.275	61.971	46.929
10	YJL183W	75.275	61.971	46.929
10	YJL181W	75.275	61.971	46.929
10	YJL179W	75.275	61.971	46.929
10	YJL177W	75.275	61.971	46.929
10	YJL175W	75.275	61.971	46.929
10	YJL174W	75.275	61.971	46.929
10	YJL172W	75.275	61.971	46.929
10	YJL169W	75.275	61.971	46.929
10	YJL167W	75.275	61.971	46.929
10	YJL166W	75.275	61.971	46.929
10	YJL161W	75.275	61.971	46.929
10	YJL159W	75.275	61.971	46.929
10	YJL156W-A	75.275	61.971	46.929
10	YJL152W	75.275	61.971	46.929
10	YJL150W	75.275	61.971	46.929
10	YJL149W	75.275	61.971	46.929
10	YJL148W	75.275	61.971	46.929
10	YJL146W	75.275	61.971	46.929
10	YJL145W	75.275	61.971	46.929
10	YJL144W	75.275	61.971	46.929
10	YJL143W	75.275	61.971	46.929
10	YJL140W	75.275	61.971	46.929
10	YJL136W-A	75.275	61.971	46.929
10	YJL135W	75.275	61.971	46.929
10	YJL134W	75.275	61.971	46.929
10	YJL133W	75.275	61.971	46.929
10	YJL132W	75.275	61.971	46.929
10	YJL127W-A	75.275	61.971	46.929
10	YJL126W	75.275	61.971	46.929
10	YJL122W	75.275	61.971	46.929
10	YJL120W	75.275	61.971	46.929
10	YJL118W	75.275	61.971	46.929
10	YJL117W	75.275	61.971	46.929
10	YJL115W	75.275	61.971	46.929
10	YJL114W	75.275	61.971	46.929
10	YJL113W	75.275	61.971	46.929
10	tD(GUC)J1	75.275	61.971	46.929
10	YJL112W	75.275	61.971	46.929
10	YJL111W	75.275	61.971	46.929
10	YJL106W	75.275	61.971	46.929
10	YJL105W	75.275	61.971	46.929
10	YJL104W	75.275	61.971	46.929
10	YJL102W	75.275	61.971	46.929
10	tR(ACG)J	75.275	61.971	46.929
10	YJL100W	75.275	61.971	46.929
10	YJL099W	75.275	61.971	46.929
10	YJL098W	75.275	61.971	46.929
10	YJL097W	75.275	61.971	46.929
10	YJL096W	75.275	61.971	46.929
10	YJL095W	75.275	61.971	46.929
10	YJL092W	75.275	61.971	46.929
10	YJL089W	75.275	61.971	46.929
10	YJL088W	75.275	61.971	46.929
10	YJL085W	75.275	61.971	46.929
10	YJL083W	75.275	61.971	46.929
10	YJL082W	75.275	61.971	46.929
10	YJL077W-B	75.275	61.971	46.929
10	YJL077W-A	75.275	61.971	46.929
10	YJL076W	75.275	61.971	46.929
10	YJL073W	75.275	61.971	46.929
10	YJL071W	75.275	61.971	46.929
10	YJL067W	75.275	61.971	46.929
10	YJL064W	75.275	61.971	46.929
10	YJL062W-A	75.275	61.971	46.929
10	YJL062W	75.275	61.971	46.929
10	YJL061W	75.275	61.971	46.929
10	YJL060W	75.275	61.971	46.929
10	YJL059W	75.275	61.971	46.929
10	YJL055W	75.275	61.971	46.929
10	YJL054W	75.275	61.971	46.929
10	YJL053W	75.275	61.971	46.929
10	YJL052W	75.275	61.971	46.929
10	YJL051W	75.275	61.971	46.929
10	YJL050W	75.275	61.971	46.929
10	YJL049W	75.275	61.971	46.929
10	YJL046W	75.275	61.971	46.929
10	tY(GUA)J1	75.275	61.971	46.929
10	tR(UCU)J1	75.275	61.971	46.929
10	tD(GUC)J2	75.275	61.971	46.929
10	YJL045W	75.275	61.971	46.929
10	YJL043W	75.275	61.971	46.929
10	YJL042W	75.275	61.971	46.929
10	YJL041W	75.275	61.971	46.929
10	YJL037W	75.275	61.971	46.929
10	tV(AAC)J	75.275	61.971	46.929
10	YJL036W	75.275	61.971	46.929
10	YJL034W	75.275	61.971	46.929
10	YJL033W	75.275	61.971	46.929
10	YJL032W	75.275	61.971	46.929
10	YJL030W	75.275	61.971	46.929
10	YJL028W	75.275	61.971	46.929
10	YJL026W	75.275	61.971	46.929
10	YJL025W	75.275	61.971	46.929
10	YJL022W	75.275	61.971	46.929
10	YJL020W-A	75.275	61.971	46.929
10	YJL019W	75.275	61.971	46.929
10	YJL016W	75.275	61.971	46.929
10	YJL014W	75.275	61.971	46.929
10	tK(CUU)J	75.275	61.971	46.929
10	YJL009W	75.275	61.971	46.929
10	tM(CAU)J2	75.275	61.971	46.929
10	YJL005W	75.275	61.971	46.929
10	YJL003W	75.275	61.971	46.929
10	YJL001W	75.275	61.971	46.929
10	YJR001W	75.275	61.971	46.929
10	YJR002W	75.275	61.971	46.929
10	YJR005W	75.275	61.971	46.929
10	YJR006W	75.275	61.971	46.929
10	YJR007W	75.275	61.971	46.929
10	YJR008W	75.275	61.971	46.929
10	YJR010W	75.275	61.971	46.929
10	YJR013W	75.275	61.971	46.929
10	YJR014W	75.275	61.971	46.929
10	YJR015W	75.275	61.971	46.929
10	YJR018W	75.275	61.971	46.929
10	YJR020W	75.275	61.971	46.929
10	YJR022W	75.275	61.971	46.929
10	YJR026W	75.275	61.971	46.929
10	YJR027W	75.275	61.971	46.929
10	YJR029W	75.275	61.971	46.929
10	YJR028W	75.275	61.971	46.929
10	YJR032W	75.275	61.971	46.929
10	YJR034W	75.275	61.971	46.929
10	YJR035W	75.275	61.971	46.929
10	YJR037W	75.275	61.971	46.929
10	YJR039W	75.275	61.971	46.929
10	YJR040W	75.275	61.971	46.929
10	YJR042W	75.275	61.971	46.929
10	YJR046W	75.275	61.971	46.929
10	YJR048W	75.275	61.971	46.929
10	YJR050W	75.275	61.971	46.929
10	YJR051W	75.275	61.971	46.929
10	tG(GCC)J2	75.275	61.971	46.929
10	YJR052W	75.275	61.971	46.929
10	YJR053W	75.275	61.971	46.929
10	YJR054W	75.275	61.971	46.929
10	tR(CCU)J	75.275	61.971	46.929
10	YJR055W	75.275	61.971	46.929
10	tD(GUC)J4	75.275	61.971	46.929
10	YJR057W	75.275	61.971	46.929
10	YJR059W	75.275	61.971	46.929
10	YJR060W	75.275	61.971	46.929
10	YJR061W	75.275	61.971	46.929
10	YJR063W	75.275	61.971	46.929
10	YJR064W	75.275	61.971	46.929
10	YJR066W	75.275	61.971	46.929
10	YJR068W	78.616	63.512	50.925
10	YJR071W	78.679	63.429	51.864
10	YJR074W	77.657	62.397	52.989
10	YJR075W	77.657	62.397	52.989
10	YJR078W	75.233	60.108	54.015
10	YJR079W	75.083	59.765	54.650
10	YJR084W	76.100	60.067	56.130
10	YJR086W	77.676	60.880	57.429
10	YJR087W	77.347	60.709	57.166
10	YJR089W	78.665	61.395	58.216
10	YJR092W	84.963	65.023	63.006
10	YJR094W-A	81.907	67.278	60.091
10	YJR095W	81.298	67.733	59.951
10	YJR096W	80.695	68.425	60.259
10	YJR097W	80.581	68.613	60.423
10	YJR099W	80.218	70.287	62.926
10	tL(UAG)J	80.369	70.786	64.028
10	YJR101W	80.565	71.032	64.726
10	YJR103W	81.187	71.318	66.030
10	YJR105W	83.011	71.152	68.021
10	YJR106W	83.349	71.059	68.275
10	YJR107W	84.879	70.421	69.343
10	YJR108W	85.476	69.790	69.864
10	YJR110W	84.438	67.756	69.846
10	YJR112W	82.495	66.299	69.039
10	YJR112W-A	82.495	66.299	69.039
10	YJR114W	82.177	65.976	68.779
10	YJR115W	82.148	65.912	68.707
10	YJR116W	82.207	65.850	68.584
10	YJR117W	82.786	65.985	68.423
10	YJR120W	86.373	67.512	68.645
10	YJR121W	86.752	67.670	68.747
10	YJR122W	87.852	68.113	69.153
10	YJR123W	89.227	68.631	69.929
10	YJR128W	91.943	68.795	74.605
10	snR3	91.161	68.256	74.543
10	YJR131W	88.346	66.526	73.547
10	YJR132W	87.077	65.799	72.703
10	YJR133W	85.657	65.042	71.330
10	YJR135W-A	83.818	64.074	68.545
10	YJR138W	83.394	59.070	65.668
10	YJR140W-A	83.350	55.493	66.457
10	YJR141W	80.866	54.362	68.784
10	YJR142W	79.732	54.008	69.883
10	YJR144W	78.643	52.888	71.325
10	YJR146W	78.289	51.061	72.517
10	YJR147W	78.334	50.295	72.858
10	YJR148W	78.491	49.070	73.276
10	YJR149W	78.562	47.974	73.448
10	YJR151W-A	76.302	44.241	68.031
10	YJR152W	75.462	44.103	66.472
10	YJR153W	74.282	44.108	64.591
10	YJR154W	72.677	44.362	62.432
10	YJR155W	71.840	44.440	61.393
10	YJR157W	69.615	44.051	58.756
10	YJR158W	69.061	43.818	58.127
10	YJR159W	67.679	42.999	56.608
10	YKL225W	67.679	42.999	56.608
11	YKL223W	122.295	15.447	61.130
11	YKL221W	120.735	16.433	63.316
11	YKL219W	116.825	19.618	65.581
11	YKL217W	111.654	23.887	66.230
11	YKL216W	109.560	25.227	67.155
11	YKL212W	106.376	31.584	69.865
11	snR64	106.351	33.985	71.049
11	YKL210W	106.321	34.420	71.533
11	YKL208W	105.778	34.010	77.250
11	YKL207W	105.719	33.573	77.842
11	YKL205W	105.632	32.496	78.746
11	YKL204W	105.583	29.965	79.425
11	YKL202W	105.621	22.118	77.005
11	tN(GUU)K	106.932	21.705	72.148
11	YKL195W	107.070	22.109	72.025
11	YKL191W	108.638	24.876	69.341
11	YKL190W	108.882	24.963	68.677
11	tL(UAA)K	109.355	24.818	67.164
11	YKL189W	109.470	24.714	66.747
11	YKL185W	108.669	20.634	62.361
11	YKL184W	107.474	18.897	62.176
11	YKL183W	106.069	17.370	61.863
11	YKL182W	104.806	16.331	61.482
11	YKL181W	100.493	14.343	59.825
11	YKL180W	99.365	14.414	59.536
11	YKL177W	97.832	16.646	59.929
11	YKL175W	97.699	20.433	61.264
11	YKL173W	98.012	24.245	62.652
11	YKL172W	98.359	26.342	63.422
11	YKL171W	98.530	27.519	63.723
11	YKL170W	98.606	30.169	63.530
11	YKL163W	95.397	32.529	56.150
11	YKL160W	94.161	31.524	53.391
11	YKL157W	94.622	31.933	53.783
11	YKL156W	96.578	32.717	55.074
11	YKL154W	98.030	32.055	55.262
11	YKL153W	99.061	31.080	55.083
11	YKL150W	100.497	29.202	54.646
11	YKL146W	101.211	27.684	55.296
11	YKL145W	100.676	27.634	56.672
11	YKL145W-A	100.676	27.634	56.672
11	YKL143W	100.058	27.981	57.904
11	YKL142W	99.704	28.671	59.408
11	YKL141W	99.699	29.024	59.994
11	YKL140W	99.727	29.217	60.284
11	YKL139W	100.033	30.100	61.421
11	YKL137W	101.068	31.735	63.047
11	YKL136W	101.269	31.986	63.272
11	YKL131W	103.234	31.741	62.918
11	tK(CUU)K	102.838	26.429	57.605
11	YKL127W	102.515	25.537	56.643
11	YKL126W	102.009	24.433	55.407
11	YKL125W	101.612	23.697	54.366
11	YKL124W	101.535	23.757	53.958
11	YKL123W	101.643	24.175	54.016
11	YKL121W	101.967	25.179	54.448
11	YKL120W	102.617	26.890	55.344
11	YKL118W	103.458	28.598	56.220
11	tA(AGC)K1	103.458	28.598	56.220
11	YKL117W	103.649	28.937	56.392
11	YKL112W	106.947	33.651	58.654
11	YKL109W	108.583	37.808	60.337
11	YKL108W	108.762	39.046	60.788
11	YKL107W	108.876	41.009	61.435
11	YKL106W	108.962	41.773	61.590
11	YKL101W	109.899	38.554	57.656
11	YKL100W-A	108.471	36.203	53.513
11	YKL098W	107.670	35.712	52.006
11	YKL096W-A	107.088	34.959	50.160
11	YKL096W	106.995	34.038	48.359
11	YKL095W	107.035	33.834	48.004
11	YKL094W	107.174	33.405	47.301
11	YKL093W	107.530	32.712	46.258
11	YKL090W	109.389	31.854	44.003
11	YKL089W	109.647	32.454	44.285
11	YKL088W	109.913	33.685	45.082
11	YKL086W	109.900	35.718	46.163
11	YKL085W	109.637	36.596	46.345
11	YKL084W	109.202	37.383	46.287
11	YKL083W	109.366	37.131	46.333
11	YKL081W	108.595	38.077	45.991
11	snR38	108.096	38.489	45.661
11	YKL080W	106.894	39.187	44.696
11	YKL079W	106.157	39.558	43.879
11	YKL078W	105.710	39.780	43.057
11	YKL077W	105.607	39.820	41.677
11	YKL073W	107.721	38.734	38.948
11	YKL072W	109.568	38.393	38.293
11	tW(CCA)K	110.256	38.844	38.962
11	YKL071W	110.623	40.050	40.841
11	YKL070W	110.747	40.524	41.576
11	YKL069W	110.834	40.756	41.931
11	YKL068W-A	111.508	41.865	43.592
11	YKL068W	111.891	42.284	44.202
11	YKL067W	114.070	43.826	46.329
11	YKL066W	114.415	44.003	46.560
11	YKL065W-A	114.753	44.179	46.777
11	YKL064W	115.801	44.890	47.448
11	YKL062W	116.024	47.093	47.573
11	YKL061W	115.155	47.840	46.996
11	YKL058W	114.279	48.495	45.381
11	YKL053W	117.690	46.027	41.921
11	YKL051W	117.757	46.002	41.366
11	YKL047W	115.793	47.557	35.523
11	YKL045W	115.018	47.625	32.169
11	YKL044W	114.780	47.194	29.585
11	YKL043W	114.839	47.090	28.860
11	YKL042W	114.986	47.040	28.244
11	YKL041W	115.742	47.156	27.178
11	YKL039W	117.051	47.615	26.790
11	snR69	118.103	48.054	26.882
11	YKL038W	119.276	48.614	27.143
11	YKL037W	121.220	50.075	27.407
11	YKL035W	121.487	50.363	27.413
11	YKL034W	122.391	51.638	27.327
11	YKL033W-A	123.344	54.353	26.756
11	YKL033W	123.344	54.353	26.756
11	tV(AAC)K2	124.479	58.037	24.962
11	YKL031W	125.306	59.405	23.619
11	YKL030W	125.126	59.157	23.911
11	YKL028W	126.516	60.641	21.633
11	YKL027W	127.406	61.756	20.279
11	YKL023W	128.409	65.731	19.568
11	YKL019W	127.380	73.215	22.286
11	YKL018W	126.972	74.397	22.809
11	YKL015W	125.500	77.772	24.549
