chrom	locus	3D_x	3D_y	3D_z
7	tT(UGU)G2	91.741	86.961	138.210
7	YGR256W	91.609	87.250	138.298
7	YGR260W	90.028	91.744	137.806
7	YGR265W	88.766	95.156	136.932
7	YGR266W	88.565	95.289	137.419
7	YGR269W	87.710	95.319	140.340
7	YGR270W	87.607	95.231	140.901
7	YGR271W	88.021	94.430	141.472
7	YGR275W	94.206	90.722	137.873
7	YGR278W	96.403	89.889	138.806
7	YGR281W	97.983	90.428	141.998
7	YGR288W	89.190	100.070	149.625
7	YGR290W	86.098	103.288	150.318
7	YGR292W	85.472	103.870	150.455
7	YGR294W	82.886	105.393	151.471
7	YGR296W	80.166	105.628	153.240
8	YHL050W-A	160.865	98.213	56.204
8	YHL048W	155.982	98.546	55.763
8	YHL046W-A	152.812	98.674	55.586
8	YHL045W	150.544	98.702	55.536
8	YHL044W	149.635	98.699	55.534
8	YHL043W	148.271	98.679	55.551
8	YHL042W	147.839	98.674	55.560
8	YHL041W	146.548	98.734	55.610
8	YHL039W	146.220	99.359	55.778
8	YHL036W	148.802	100.422	55.956
8	YHL034W-A	152.647	99.968	53.916
8	YHL030W-A	154.082	97.745	49.814
8	YHL030W	154.388	97.653	49.127
8	YHL028W	157.110	100.200	43.841
8	YHL027W	156.687	100.804	43.335
8	YHL025W	154.225	101.673	43.269
8	YHL024W	152.897	101.889	43.452
8	tH(GUG)H	147.099	102.251	43.566
8	YHL019W-A	143.491	102.208	42.951
8	YHL018W	142.675	102.501	42.419
8	YHL017W	142.478	102.736	42.089
8	YHL015W-A	143.096	104.265	40.352
8	YHL015W	143.570	104.784	39.817
8	YHL012W	144.438	106.358	37.863
8	YHL009W-B	142.060	108.229	33.674
8	YHL009W-A	142.060	108.229	33.674
8	YHL006W-A	141.142	112.591	29.245
8	YHL004W	141.075	112.902	29.136
8	YHL002W	140.086	112.747	29.447
8	YHL001W	138.997	112.105	29.982
8	YHR001W	137.988	111.407	30.530
8	YHR001W-A	136.704	110.436	31.341
8	YHR002W	136.095	109.940	31.777
8	YHR006W	131.588	105.238	36.588
8	YHR010W	128.458	101.258	42.250
8	YHR011W	128.310	100.749	43.238
8	YHR012W	128.415	100.347	44.174
8	YHR014W	129.151	99.917	45.620
8	tQ(UUG)H	130.589	99.787	46.923
8	YHR015W	130.589	99.787	46.923
8	YHR017W	133.715	99.933	48.736
8	YHR020W	138.254	100.246	50.748
8	YHR021W-A	141.669	100.162	52.316
8	YHR023W	142.391	99.617	53.183
8	YHR025W	140.841	96.183	56.388
8	YHR026W	140.186	95.517	57.073
8	YHR028W-A	136.875	93.004	60.261
8	YHR032W	137.837	92.801	62.716
8	YHR032W-A	138.884	93.135	63.222
8	YHR033W	139.284	93.277	63.383
8	YHR035W	141.211	94.117	64.162
8	YHR036W	143.015	95.175	64.904
8	YHR037W	144.039	95.914	65.331
8	YHR038W	145.334	97.023	65.878
8	YHR040W	147.620	99.212	67.201
8	YHR042W	148.770	100.087	68.503
8	YHR045W	150.425	100.638	72.237
8	YHR048W	155.554	101.116	77.012
8	YHR049W	157.199	101.289	77.455
8	YHR050W	157.886	101.274	77.744
8	YHR050W-A	158.968	101.029	78.473
8	YHR051W	158.968	101.029	78.473
8	YHR052W	159.525	100.658	79.151
8	RUF5-1	159.864	100.126	79.942
8	YHR052W-A	159.864	100.126	79.942
8	RUF5-2	159.975	99.168	81.172
8	YHR054W-A	159.975	99.168	81.172
8	YHR056W-A	159.509	97.445	83.012
8	YHR059W	158.658	96.059	84.063
8	YHR060W	158.437	95.788	84.219
8	YHR063W-A	155.321	93.194	84.802
8	YHR066W	152.227	91.302	84.624
8	YHR067W	151.041	90.640	84.532
8	YHR068W	150.244	90.213	84.463
8	YHR070W	147.814	89.003	84.217
8	YHR071W	146.418	88.384	84.127
8	YHR072W	145.504	88.073	84.223
8	YHR072W-A	145.042	88.115	84.604
8	YHR073W	145.068	88.267	84.837
8	YHR073W-A	145.126	88.371	84.972
8	YHR074W	145.990	89.324	85.974
8	YHR076W	145.824	89.879	87.037
8	YHR078W	142.485	88.412	86.928
8	YHR081W	145.923	88.549	85.589
8	YHR083W	150.096	88.857	85.899
8	YHR084W	151.315	88.791	86.206
8	YHR085W	153.403	88.496	87.057
8	YHR086W	153.804	88.382	87.372
8	YHR086W-A	154.128	88.140	88.039
8	YHR087W	154.049	88.011	88.391
8	YHR088W	153.950	87.944	88.573
8	YHR093W	149.437	87.149	91.929
8	YHR095W	147.722	87.483	94.645
8	YHR099W	145.791	86.760	98.671
8	YHR102W	148.607	82.973	97.177
8	YHR103W	150.499	83.485	97.133
8	YHR104W	151.444	83.783	96.099
8	YHR105W	151.763	83.904	95.260
8	YHR106W	151.861	83.942	94.951
8	YHR108W	152.825	84.194	93.350
8	YHR109W	153.823	84.384	92.527
8	YHR110W	155.106	84.594	91.898
8	YHR111W	155.471	84.649	91.772
8	YHR113W	158.260	85.073	91.239
8	YHR114W	159.042	85.287	91.228
8	YHR116W	159.427	85.874	91.734
8	YHR117W	159.168	86.064	92.014
8	YHR119W	157.086	86.835	93.428
8	YHR120W	155.170	88.260	94.720
8	YHR121W	154.166	90.520	95.595
8	YHR122W	154.098	90.912	95.686
8	YHR123W	154.002	92.187	95.908
8	YHR124W	153.937	93.394	96.134
8	YHR125W	153.589	94.759	96.702
8	YHR127W	153.095	95.269	97.328
8	YHR128W	152.776	95.329	97.697
8	YHR131W-A	150.748	93.919	100.133
8	YHR132W-A	150.831	93.433	100.909
8	YHR134W	151.296	93.300	101.220
8	YHR137W	154.032	93.525	101.488
8	YHR140W	156.812	94.885	101.205
8	snR32	157.025	95.294	101.104
8	YHR142W	157.106	96.248	100.855
8	YHR143W	156.735	97.369	100.547
8	YHR143W-A	156.248	98.129	100.291
8	YHR146W	154.560	99.314	99.636
8	YHR148W	152.497	99.673	99.009
8	YHR150W	149.330	99.588	97.925
8	YHR152W	147.373	100.226	96.002
8	YHR154W	146.995	100.686	95.050
8	YHR155W	146.713	102.442	92.055
8	snR71	146.276	104.607	89.266
8	YHR157W	145.916	105.819	88.007
8	YHR159W	144.658	108.617	85.729
8	YHR162W	141.632	110.658	85.355
8	YHR163W	141.271	110.758	85.462
8	YHR165W-A	135.105	106.379	90.595
8	YHR167W	134.964	104.601	92.272
8	YHR168W	134.982	104.144	92.924
8	YHR169W	135.067	103.584	93.989
8	YHR170W	135.294	103.074	95.572
8	YHR171W	135.540	102.853	96.871
8	YHR172W	135.897	102.148	99.341
8	YHR174W	135.994	100.927	101.534
8	YHR175W	135.944	100.122	102.527
8	YHR175W-A	135.913	99.825	102.842
8	YHR176W	135.875	99.514	103.150
8	YHR177W	135.571	97.798	104.525
8	YHR178W	134.937	95.642	105.580
8	YHR179W	134.006	93.413	105.956
8	YHR180W	133.003	91.499	105.753
8	YHR180W-A	132.314	90.226	105.518
8	tT(UGU)H	132.314	90.226	105.518
8	YHR181W	132.314	90.226	105.518
8	YHR182W	132.116	89.797	105.489
8	YHR183W	132.106	89.344	105.754
8	YHR184W	132.430	89.586	106.084
8	YHR187W	135.424	94.422	109.770
8	YHR189W	135.482	96.338	111.477
8	YHR190W	135.365	96.983	112.088
8	YHR192W	134.946	98.176	113.102
8	YHR194W	134.480	98.936	113.561
8	YHR195W	133.657	99.773	113.771
8	YHR196W	132.887	100.267	113.628
8	YHR197W	131.659	100.747	113.036
8	YHR200W	128.944	101.984	110.715
8	YHR202W	128.667	103.776	109.502
8	YHR204W	129.967	106.682	108.572
8	YHR205W	131.544	108.701	108.115
8	YHR206W	133.493	110.375	107.843
8	YHR208W	137.310	112.587	107.866
8	YHR209W	138.653	113.548	108.139
8	YHR211W	141.702	116.940	109.945
8	YHR212W-A	147.423	125.326	115.141
8	YHR213W	147.655	125.651	115.341
8	YHR213W-A	148.354	126.625	115.945
8	YHR213W-B	148.588	126.948	116.147
8	YHR214W	148.822	127.270	116.349
8	YHR214W-A	149.527	128.234	116.958
8	YHR215W	153.811	133.851	120.575
8	YHR216W	155.008	135.347	121.541
8	YHR218W	156.375	137.030	122.630
8	YHR218W-A	157.645	138.595	123.642
9	YIL177W-A	55.392	126.161	84.436
9	YIL175W	61.239	122.076	84.592
9	YIL174W	61.622	121.838	84.594
9	YIL173W	63.175	120.918	84.593
9	YIL171W-A	68.631	117.818	84.559
9	YIL171W	69.325	117.281	84.593
9	YIL170W	69.660	116.999	84.615
9	YIL168W	74.056	111.884	85.837
9	YIL167W	74.149	111.813	85.989
9	YIL162W	73.336	114.886	89.904
9	YIL161W	73.038	115.920	91.247
9	YIL159W	72.848	116.974	93.103
9	YIL158W	72.964	118.076	96.422
9	YIL156W-A	73.162	118.169	97.512
9	YIL156W-B	73.162	118.169	97.512
9	YIL156W	73.248	118.148	97.833
9	YIL153W	75.526	115.189	100.096
9	YIL152W	76.200	114.024	100.077
9	YIL148W	79.533	105.487	95.829
9	YIL144W	79.721	103.755	88.561
9	YIL142W	81.078	101.398	86.816
9	YIL141W	81.738	100.341	86.879
9	YIL140W	81.981	99.975	86.941
9	YIL136W	86.496	98.482	88.685
9	snR68	88.806	99.929	89.824
9	YIL134W	89.138	100.064	89.980
9	YIL130W	92.775	99.708	91.492
9	YIL128W	99.278	92.800	92.168
9	YIL126W	100.896	90.551	91.542
9	YIL125W	101.443	90.987	91.625
9	YIL124W	100.937	93.421	92.247
9	YIL123W	100.427	94.586	92.440
9	YIL122W	99.639	95.267	92.318
9	YIL121W	99.085	95.262	92.050
9	YIL120W	98.029	94.564	91.279
9	YIL118W	95.796	93.458	89.730
9	YIL116W	94.926	94.607	89.653
9	YIL115W-A	94.584	95.650	89.819
9	YIL113W	93.699	100.034	89.368
9	YIL112W	93.616	100.580	88.935
9	YIL111W	93.473	102.067	86.601
9	YIL110W	93.477	102.340	85.781
9	YIL108W	93.866	101.972	82.496
9	YIL106W	95.016	98.377	80.456
9	YIL105W-A	95.320	97.583	80.258
9	YIL103W	97.099	94.192	80.016
9	tT(AGU)I1	98.657	92.100	80.443
9	YIL100W	100.040	90.473	80.902
9	YIL099W	100.307	90.161	80.971
9	YIL097W	101.593	88.675	81.207
9	YIL095W	103.257	86.793	81.225
9	YIL092W	105.012	85.339	81.322
9	YIL090W	105.403	86.617	82.617
9	YIL089W	105.224	87.969	83.553
9	tE(CUC)I	105.140	89.451	84.305
9	YIL082W-A	107.014	95.256	83.853
9	YIL082W	107.014	95.256	83.853
9	YIL080W	107.014	95.256	83.853
9	tI(AAU)I2	107.962	98.970	82.865
9	YIL078W	107.779	100.521	82.855
9	YIL076W	106.540	103.722	83.449
9	YIL072W	102.954	111.632	86.064
9	YIL071W-A	102.164	113.169	86.489
9	YIL068W-A	100.107	116.552	86.874
9	YIL066W-A	97.875	119.839	86.442
9	YIL064W	96.503	123.088	85.052
9	YIL060W	96.121	126.185	82.725
9	YIL058W	96.136	126.444	82.430
9	tS(UGA)I	96.307	127.203	81.216
9	YIL056W	96.459	127.414	80.586
9	YIL054W	97.690	126.984	77.561
9	YIL053W	97.882	126.797	77.206
9	YIL050W	99.410	125.023	74.447
9	YIL049W	99.775	124.528	73.787
9	YIL048W	100.311	123.748	72.820
9	YIL046W-A	102.379	120.543	68.861
9	YIL046W	102.379	120.543	68.861
9	YIL045W	102.665	120.802	67.896
9	YIL041W	102.387	124.377	66.604
9	YIL040W	102.333	125.066	66.304
9	YIL039W	102.315	125.654	65.932
9	YIL036W	103.160	126.982	61.331
9	YIL031W	104.832	124.570	56.182
9	YIL030W-A	105.595	122.679	54.489
9	YIL029W-A	106.577	120.954	52.099
9	YIL028W	107.152	120.734	50.376
9	YIL022W	109.084	121.883	43.427
9	YIL021W	109.523	121.341	41.968
9	YIL019W	109.967	120.439	40.553
9	YIL018W	110.440	119.324	39.206
9	YIL016W	111.698	116.589	36.516
9	YIL015W	112.013	115.939	35.982
9	tT(AGU)I2	113.034	113.908	34.511
9	YIL014W	113.202	113.595	34.263
9	YIL012W	114.828	111.723	29.738
9	YIL011W	114.893	111.769	29.339
9	YIL010W	115.047	112.048	28.081
9	YIL009W	115.178	112.317	24.895
9	YIL008W	115.001	111.504	23.574
9	YIL006W	114.833	110.801	23.155
9	YIL005W	114.622	109.924	22.890
9	YIL003W	114.518	108.650	22.476
9	YIL002W-A	114.680	108.535	22.359
9	YIL001W	115.537	109.276	22.225
9	YIR003W	118.223	112.848	22.697
9	YIR004W	118.970	113.851	23.050
9	YIR005W	119.704	114.840	23.501
9	tE(UUC)I	120.040	116.145	24.970
9	YIR007W	120.040	116.145	24.970
9	YIR009W	118.190	115.343	26.158
9	YIR010W	117.466	114.935	26.470
9	YIR012W	115.270	114.184	27.415
9	YIR014W	113.460	114.177	28.211
9	YIR015W	112.741	114.333	28.530
9	YIR016W	112.383	114.444	28.691
9	YIR017W-A	111.669	114.734	29.012
9	YIR018W	110.957	115.115	29.335
9	YIR020W-A	103.154	119.532	32.550
9	PWR1	102.417	119.840	32.841
9	YIR021W	101.478	120.079	33.294
9	YIR021W-A	100.962	120.090	33.607
9	YIR022W	100.962	120.090	33.607
9	YIR023W	100.355	119.882	34.091
9	YIR025W	99.712	118.354	35.297
9	YIR028W	100.163	114.334	37.025
9	YIR029W	100.483	112.207	37.715
9	YIR030W-A	100.763	110.480	38.175
9	YIR033W	101.169	107.913	38.725
9	YIR036W-A	99.534	105.700	39.864
9	YIR037W	99.241	105.752	39.954
10	YJL225W-A	42.079	56.408	71.900
10	YJL222W-B	48.854	58.873	73.653
10	YJL222W-A	48.854	58.873	73.653
10	YJL222W	50.372	59.481	74.187
10	YJL220W	54.804	61.316	76.367
10	YJL219W	55.571	61.541	77.024
10	YJL218W	56.589	61.697	78.265
10	YJL217W	56.904	61.683	78.813
10	YJL214W	57.607	61.259	81.258
10	YJL213W	56.936	60.456	84.575
10	YJL210W	54.601	59.415	88.039
10	YJL209W	54.037	59.143	88.667
10	YJL203W	46.479	53.721	91.560
10	YJL201W	46.458	53.561	91.016
10	YJL198W	45.436	51.929	87.830
10	YJL197W	43.903	50.539	87.142
10	YJL194W	40.922	47.632	85.862
10	YJL193W	40.421	46.738	84.862
10	YJL191W	40.253	45.753	83.192
10	YJL189W	40.421	45.109	81.625
10	YJL186W	40.317	44.959	79.885
10	YJL184W	39.603	46.156	80.115
10	YJL183W	39.454	46.428	80.281
10	YJL181W	38.952	47.384	80.960
10	YJL179W	38.458	49.722	82.448
10	YJL177W	38.706	51.051	83.117
10	YJL175W	39.800	53.034	83.871
10	YJL174W	40.358	53.693	84.057
10	YJL172W	41.755	55.401	84.370
10	YJL169W	43.682	58.798	84.390
10	YJL167W	44.546	61.291	84.014
10	YJL166W	44.923	62.574	83.760
10	YJL161W	48.819	70.826	82.735
10	YJL159W	48.755	72.505	83.004
10	YJL156W-A	45.084	73.376	84.455
10	YJL152W	41.971	78.499	84.223
10	YJL150W	42.096	79.238	84.031
10	YJL149W	42.193	79.573	83.946
10	YJL148W	43.257	81.096	83.593
10	YJL146W	45.149	81.784	83.506
10	YJL145W	46.406	81.815	83.563
10	YJL144W	47.765	81.736	83.634
10	YJL143W	48.218	81.708	83.649
10	YJL140W	51.830	81.434	83.615
10	YJL136W-A	56.276	80.983	83.153
10	YJL135W	57.669	80.786	82.614
10	YJL134W	57.669	80.786	82.614
10	YJL133W	58.846	80.540	81.499
10	YJL132W	59.251	80.392	80.594
10	YJL127W-A	54.406	84.847	71.366
10	YJL126W	54.361	83.265	69.562
10	YJL122W	55.889	79.895	67.963
10	YJL120W	56.635	79.059	67.850
10	YJL118W	56.913	78.799	67.850
10	YJL117W	57.512	78.307	67.908
10	YJL115W	60.432	76.700	68.834
10	YJL114W	61.595	76.221	69.324
10	YJL113W	61.982	76.075	69.497
10	tD(GUC)J1	66.625	74.845	71.921
10	YJL112W	67.389	74.727	72.374
10	YJL111W	69.018	74.319	73.116
10	YJL106W	69.873	70.699	69.007
10	YJL105W	67.511	70.886	67.747
10	YJL104W	65.405	71.272	67.025
10	YJL102W	61.959	71.913	66.276
10	tR(ACG)J	59.758	72.328	66.061
10	YJL100W	56.727	73.085	65.969
10	YJL099W	55.152	73.787	65.885
10	YJL098W	53.354	74.954	65.739
10	YJL097W	51.168	77.119	65.450
10	YJL096W	50.711	77.761	65.322
10	YJL095W	50.388	78.358	65.157
10	YJL092W	53.889	81.702	61.597
10	YJL089W	56.536	78.440	58.130
10	YJL088W	57.379	76.734	57.443
10	YJL085W	59.578	75.169	57.407
10	YJL083W	63.217	74.021	58.247
10	YJL082W	63.245	73.751	58.121
10	YJL077W-B	60.652	73.976	54.631
10	YJL077W-A	61.424	74.217	54.453
10	YJL076W	61.424	74.217	54.453
10	YJL073W	63.948	74.345	51.812
10	YJL071W	62.787	73.447	50.210
10	YJL067W	63.302	72.404	48.693
10	YJL064W	63.871	72.469	48.849
10	YJL062W-A	64.648	72.555	49.082
10	YJL062W	64.989	72.566	49.172
10	YJL061W	65.219	72.425	49.169
10	YJL060W	64.048	71.829	48.615
10	YJL059W	63.013	71.431	48.181
10	YJL055W	62.342	70.627	46.762
10	YJL054W	63.065	70.755	46.775
10	YJL053W	64.362	71.038	46.831
10	YJL052W	66.376	71.778	46.790
10	YJL051W	67.469	72.383	46.676
10	YJL050W	69.101	73.659	46.336
10	YJL049W	71.022	75.952	45.578
10	YJL046W	75.411	78.793	44.971
10	tY(GUA)J1	76.659	79.061	45.050
10	tR(UCU)J1	77.990	79.190	45.205
10	tD(GUC)J2	77.990	79.190	45.205
10	YJL045W	78.440	79.219	45.261
10	YJL043W	82.050	79.385	45.660
10	YJL042W	82.955	79.406	45.746
10	YJL041W	87.442	79.406	46.049
10	YJL037W	91.127	80.001	40.508
10	tV(AAC)J	91.319	80.473	38.917
10	YJL036W	91.393	80.627	38.547
10	YJL034W	91.914	81.614	36.860
10	YJL033W	92.690	82.965	35.449
10	YJL032W	93.618	84.543	34.214
10	YJL030W	93.919	85.091	33.661
10	YJL028W	94.615	86.671	31.013
10	YJL026W	94.663	86.913	30.241
10	YJL025W	94.639	87.161	29.003
10	YJL022W	94.121	87.607	25.514
10	YJL020W-A	93.435	88.327	23.101
10	YJL019W	92.838	89.010	21.601
10	YJL016W	91.955	90.082	19.860
10	YJL014W	91.513	90.940	18.859
10	tK(CUU)J	93.660	93.369	19.495
10	YJL009W	97.023	94.410	21.745
10	tM(CAU)J2	98.974	94.878	22.631
10	YJL005W	100.246	95.125	23.029
10	YJL003W	101.205	94.059	23.554
10	YJL001W	99.849	92.861	23.429
10	YJR001W	98.427	91.756	23.219
10	YJR002W	97.002	90.697	22.910
10	YJR005W	91.984	87.332	21.074
10	YJR006W	89.805	85.930	20.294
10	YJR007W	88.338	84.964	19.910
10	YJR008W	87.230	84.223	19.694
10	YJR010W	84.622	82.439	19.422
10	YJR013W	81.340	80.031	19.451
10	YJR014W	80.272	79.200	19.548
10	YJR015W	79.919	78.919	19.589
10	YJR018W	76.913	76.411	20.291
10	YJR020W	76.367	75.924	20.612
10	YJR022W	75.450	75.057	21.477
10	YJR026W	74.506	74.027	23.329
10	YJR027W	74.506	74.027	23.329
10	YJR029W	74.254	72.878	27.839
10	YJR028W	74.254	72.878	27.839
10	YJR032W	80.868	72.690	36.080
10	YJR034W	84.041	73.862	39.451
10	YJR035W	84.392	73.966	39.888
10	YJR037W	84.186	73.020	40.505
10	YJR039W	83.760	72.572	40.292
10	YJR040W	81.748	70.536	39.198
10	YJR042W	78.326	66.035	38.345
10	YJR046W	74.101	60.360	37.837
10	YJR048W	71.257	57.863	36.762
10	YJR050W	70.107	57.222	36.540
10	YJR051W	69.333	56.989	36.562
10	tG(GCC)J2	68.419	57.009	36.842
10	YJR052W	68.419	57.009	36.842
10	YJR053W	67.640	57.406	37.409
10	YJR054W	67.011	58.130	38.243
10	tR(CCU)J	66.577	59.062	39.509
10	YJR055W	66.540	59.243	39.789
10	tD(GUC)J4	66.600	60.126	41.320
10	YJR057W	67.073	60.969	43.074
10	YJR059W	67.728	61.593	44.569
10	YJR060W	68.943	62.199	46.172
10	YJR061W	69.641	62.340	46.641
10	YJR063W	72.098	62.112	46.713
10	YJR064W	72.699	61.977	46.552
10	YJR066W	74.721	61.887	46.689
10	YJR068W	78.526	63.475	50.656
10	YJR071W	78.621	63.350	52.065
10	YJR074W	77.891	62.614	52.869
10	YJR075W	77.393	62.158	53.096
10	YJR078W	75.146	59.987	54.159
10	YJR079W	75.071	59.815	54.477
10	YJR084W	75.855	59.954	55.890
10	YJR086W	77.347	60.709	57.166
10	YJR087W	77.676	60.880	57.429
10	YJR089W	78.335	61.223	57.954
10	YJR092W	84.871	64.877	62.961
10	YJR094W-A	81.689	67.423	60.009
10	YJR095W	81.125	67.897	59.975
10	YJR096W	80.823	68.243	60.129
10	YJR097W	80.483	68.807	60.624
10	YJR099W	80.206	70.085	62.543
10	tL(UAG)J	80.457	70.918	64.381
10	YJR101W	80.457	70.918	64.381
10	YJR103W	81.390	71.346	66.337
10	YJR105W	82.693	71.227	67.759
10	YJR106W	83.705	70.949	68.522
10	YJR107W	85.083	70.273	69.502
10	YJR108W	85.381	69.957	69.762
10	YJR110W	84.704	67.989	69.933
10	YJR112W	82.678	66.450	69.141
10	YJR112W-A	82.350	66.169	68.946
10	YJR114W	82.245	66.062	68.859
10	YJR115W	82.158	65.870	68.642
10	YJR116W	82.294	65.851	68.533
10	YJR117W	82.583	65.919	68.453
10	YJR120W	85.987	67.349	68.559
10	YJR121W	86.373	67.512	68.645
10	YJR122W	88.205	68.250	69.322
10	YJR123W	89.555	68.748	70.165
10	YJR128W	91.715	68.632	74.607
10	snR3	91.455	68.452	74.586
10	YJR131W	88.682	66.724	73.723
10	YJR132W	87.383	65.971	72.935
10	YJR133W	85.396	64.911	71.013
10	YJR135W-A	83.652	63.914	68.229
10	YJR138W	83.277	59.499	65.690
10	YJR140W-A	83.205	55.291	66.621
10	YJR141W	80.552	54.303	69.069
10	YJR142W	79.985	54.126	69.619
10	YJR144W	78.533	52.632	71.541
10	YJR146W	78.301	50.688	72.691
10	YJR147W	78.301	50.688	72.691
10	YJR148W	78.444	49.468	73.162
10	YJR149W	78.549	48.323	73.419
10	YJR151W-A	76.497	44.295	68.428
10	YJR152W	75.681	44.126	66.857
10	YJR153W	74.029	44.132	64.224
10	YJR154W	72.398	44.402	62.083
10	YJR155W	71.561	44.439	61.053
10	YJR157W	69.893	44.147	59.075
10	YJR158W	68.784	43.682	57.817
10	YJR159W	67.403	42.794	56.313
11	YKL225W	123.892	14.459	58.790
11	YKL223W	122.827	15.118	60.350
11	YKL221W	120.982	16.268	63.010
11	YKL219W	116.550	19.878	65.576
11	YKL217W	111.990	23.656	66.111
11	YKL216W	109.910	25.004	66.980
11	YKL212W	106.379	31.148	69.752
11	snR64	106.338	34.216	71.283
11	YKL210W	106.338	34.216	71.283
11	YKL208W	105.812	34.204	76.918
11	YKL207W	105.747	33.800	77.558
11	YKL205W	105.649	32.790	78.555
11	YKL204W	105.582	30.377	79.398
11	YKL202W	105.616	21.754	76.748
11	tN(GUU)K	106.796	21.306	72.268
11	YKL195W	107.208	22.486	71.886
11	YKL191W	108.514	24.792	69.650
11	YKL190W	109.002	24.967	68.322
11	tL(UAA)K	109.239	24.894	67.566
11	YKL189W	109.355	24.818	67.164
11	YKL185W	108.456	20.291	62.309
11	YKL184W	107.209	18.571	62.128
11	YKL183W	106.365	17.655	61.940
11	YKL182W	105.133	16.575	61.588
11	YKL181W	100.183	14.317	59.729
11	YKL180W	99.129	14.505	59.503
11	YKL177W	97.780	17.030	60.056
11	YKL175W	97.713	20.858	61.417
11	YKL173W	97.956	23.823	62.497
11	YKL172W	98.425	26.745	63.545
11	YKL171W	98.570	27.889	63.778
11	YKL170W	98.627	29.877	63.633
11	YKL163W	95.185	32.367	55.806
11	YKL160W	94.293	31.642	53.494
11	YKL157W	94.818	32.106	53.969
11	YKL156W	96.347	32.734	54.989
11	YKL154W	97.780	32.232	55.269
11	YKL153W	98.799	31.364	55.151
11	YKL150W	100.306	29.478	54.679
11	YKL146W	101.178	27.623	55.473
11	YKL145W	100.821	27.589	56.390
11	YKL145W-A	100.508	27.700	56.974
11	YKL143W	99.948	28.097	58.209
11	YKL142W	99.735	28.511	59.112
11	YKL141W	99.692	28.842	59.702
11	YKL140W	99.774	29.421	60.572
11	YKL139W	100.159	30.348	61.700
11	YKL137W	101.269	31.986	63.272
11	YKL136W	101.460	32.206	63.468
11	YKL131W	103.279	31.460	62.648
11	tK(CUU)K	102.739	26.129	57.285
11	YKL127W	102.631	25.832	56.964
11	YKL126W	102.127	24.676	55.691
11	YKL125W	101.666	23.780	54.524
11	YKL124W	101.525	23.681	53.989
11	YKL123W	101.595	24.004	53.971
11	YKL121W	101.867	24.880	54.302
11	YKL120W	102.770	27.233	55.522
11	YKL118W	103.275	28.258	56.048
11	tA(AGC)K1	103.649	28.937	56.392
11	YKL117W	103.847	29.275	56.561
11	YKL112W	106.722	33.302	58.498
11	YKL109W	108.498	37.405	60.186
11	YKL108W	108.796	39.468	60.937
11	YKL107W	108.853	40.677	61.340
11	YKL106W	108.931	41.558	61.560
11	YKL101W	109.862	38.293	57.338
11	YKL100W-A	108.673	36.334	53.885
11	YKL098W	107.514	35.575	51.633
11	YKL096W-A	107.030	34.788	49.796
11	YKL096W	106.974	34.236	48.716
11	YKL095W	107.095	33.623	47.652
11	YKL094W	107.273	33.181	46.951
11	YKL093W	107.687	32.468	45.915
11	YKL090W	109.481	32.023	44.067
11	YKL089W	109.722	32.715	44.439
11	YKL088W	109.958	34.049	45.329
11	YKL086W	109.831	36.021	46.250
11	YKL085W	109.744	36.314	46.310
11	YKL084W	109.366	37.131	46.333
11	YKL083W	109.202	37.383	46.287
11	YKL081W	108.355	38.288	45.840
11	snR38	108.355	38.288	45.840
11	YKL080W	107.204	39.030	44.967
11	YKL079W	106.370	39.451	44.152
11	YKL078W	105.625	39.821	42.782
11	YKL077W	105.683	39.778	41.400
11	YKL073W	108.002	38.620	38.750
11	YKL072W	109.387	38.364	38.258
11	tW(CCA)K	110.350	38.996	39.196
11	YKL071W	110.585	39.808	40.462
11	YKL070W	110.677	40.289	41.212
11	YKL069W	110.936	40.985	42.279
11	YKL068W-A	111.341	41.650	43.276
11	YKL068W	111.692	42.076	43.901
11	YKL067W	114.415	44.003	46.560
11	YKL066W	114.753	44.179	46.777
11	YKL065W-A	115.061	44.356	46.974
11	YKL064W	115.987	45.070	47.566
11	YKL062W	116.173	46.905	47.671
11	YKL061W	114.941	47.999	46.830
11	YKL058W	114.241	48.523	45.538
11	YKL053W	117.619	46.069	42.181
11	YKL051W	117.754	46.019	41.071
11	YKL047W	115.670	47.610	35.114
11	YKL045W	114.955	47.576	31.736
11	YKL044W	114.799	47.135	29.209
11	YKL043W	114.799	47.135	29.209
11	YKL042W	115.093	47.036	27.977
11	YKL041W	115.547	47.106	27.337
11	YKL039W	116.745	47.495	26.813
11	snR69	118.497	48.228	26.968
11	YKL038W	118.895	48.415	27.061
11	YKL037W	121.487	50.363	27.413
11	YKL035W	121.738	50.663	27.408
11	YKL034W	122.576	51.988	27.278
11	YKL033W-A	123.257	53.927	26.870
11	YKL033W	123.427	54.778	26.630
11	tV(AAC)K2	124.335	57.726	25.195
11	YKL031W	125.126	59.157	23.911
11	YKL030W	125.306	59.405	23.619
11	YKL028W	126.716	60.839	21.312
11	YKL027W	127.250	61.508	20.500
11	YKL023W	128.387	65.330	19.490
11	YKL019W	127.501	72.816	22.116
11	YKL018W	127.115	74.005	22.633
11	YKL015W	125.674	77.412	24.340
11	YKL012W	122.280	83.755	28.415
11	YKL009W	123.783	86.608	25.537
11	YKL007W	124.736	88.036	23.302
11	YKL006W	124.940	89.402	21.985
11	YKL004W	124.570	91.773	20.533
11	YKL002W	124.235	92.913	19.824
